operationc	operationb	operationa	correctresponse	valuey	operationd	condition	valuex	Rule	Operatora	Length	Intermediate	CorrectResponse	Result	Y	X	Operatorc	Operatorb	Operatord	Structure	practice_trials.thisRepN	practice_trials.thisTrialN	practice_trials.thisN	practice_trials.thisIndex	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	practice_encoding.keys	practice_encoding.rt	practice_execution.keys	practice_execution.corr	practice_execution.rt	encoding.keys	encoding.rt	execution.keys	execution.corr	execution.rt	date	frameRate	expName	session	participant	X.1	LogEncoding	EncodingSpeed	LogExecution	ExecutionSpeed	Chunks	Offset
3487				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	13	13	5				NA	NA	space	1.20683121716	9	1	11.010263029	2015_Jul_16_1335	None	KRITL	1	31024	NA	0.18799809568448	0.82861628517803	2.39882784045831	0.0908243515496491	Chunks = 2	3rd
3488				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	13	13	5				NA	NA	space	2.96031554107	9	1	4.12294077114	2015_Jul_16_1551	None	KRITL	1	31026	NA	1.08529586436725	0.337801827584418	1.41656668814498	0.242545322746293	Chunks = 2	3rd
3489				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	13	13	5			NA	NA	NA	space	1.60108502678	9	1	6.86352124155	2015_Jul_08_1337	None	KRITL	1	31009	NA	0.470681541149028	0.624576448641916	1.92622061056164	0.145697807991947	Chunks = 2	3rd
3490				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	13	13	5			NA	NA	NA	space	2.45308008252	9	1	9.34922441456	2015_Jul_08_1336	357.524927026	KRITL	1	31010	NA	0.897344411510682	0.407650776314127	2.23529338954559	0.106960744085108	Chunks = 2	3rd
3491				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	13	13	5			NA	NA	NA	space	2.94987498087	9	1	3.43317764829	2015_Jul_08_1336	60.0051538288	KRITL	1	31008	NA	1.0817627900876	0.338997417343115	1.23348626038111	0.291275343848892	Chunks = 2	3rd
3493				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	14	14	5			NA	NA	NA	space	2.29516444959	9	1	7.39285780529	2015_Jul_15_1558	None	KRITL	1	31023	NA	0.83080449654014	0.435698627250277	2.00051437269461	0.135265688362685	Chunks = 2	3rd
3494				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	15	15	5			NA	NA	NA	space	2.0307820879	9	1	4.17141701264	2015_Jul_22_1134	281.773905697	KRITL	1	31028	NA	0.708420983833571	0.492421124825896	1.42825578927262	0.23972669166613	Chunks = 2	3rd
3495				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	16	16	5				NA	NA	space	2.21505775602	9	1	3.63253613098	2015_Jul_07_1543	None	KRITL	1	31007	NA	0.795278478109749	0.451455496942343	1.28993106300058	0.275289760085667	Chunks = 2	3rd
3497				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	17	17	5				NA	NA	space	3.65093889624	9	1	3.15859029604	2015_Jul_08_1553	None	KRITL	1	31011	NA	1.29498436636254	0.273902146384831	1.15012581921456	0.316596932895578	Chunks = 2	3rd
3498				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	17	17	5			NA	NA	NA	space	0.981214310275	9	1	3.35977155785	2015_Jul_13_1550	287.784491609	KRITL	1	31019	NA	-0.0189643822412525	1.0191453482978	1.21187298292865	0.297639283737471	Chunks = 2	3rd
3499				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	17	17	5			NA	NA	NA	space	1.65106261161	9	1	3.74838955555	2015_Jul_21_1534	None	KRITL	1	31027	NA	0.501419087665311	0.605670549964711	1.32132629588813	0.266781236363057	Chunks = 2	3rd
3500				NA	NA		NA	NA	('TIMES', 'HALF', 'INCREASE', 'x', 'y')	half	Length = 3	(6, 3, 9)	9	9	3	5	increase	TIMES	0	BUUxy	NA	NA	NA	NA	0	17	17	5			NA	NA	NA	space	2.22842224452	9	1	4.24601034843	2015_Jul_07_1404	360.230878236	KRITL	1	31002	NA	0.801293821397953	0.448747988609043	1.44597980049665	0.235515205555201	Chunks = 2	3rd
3502				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	1	1	11				NA	NA	space	4.85179133429	8	1	4.85319083337	2015_Jul_08_1553	None	KRITL	1	31011	NA	1.57934798403377	0.20610944104964	1.5796363924132	0.206050005930966	Chunks = 2	4th
3504				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	5	5	11			NA	NA	NA	space	8.86959741279	8	1	6.21493457543	2015_Jul_08_1336	357.524927026	KRITL	1	31010	NA	2.18262940778186	0.112744688790271	1.82695519802553	0.16090273966091	Chunks = 2	4th
3506				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	6	6	11			NA	NA	NA	space	4.38302354302	8	1	4.23311181093	2015_Jul_08_1336	60.0051538288	KRITL	1	31008	NA	1.4777387928619	0.228153006750901	1.4429373753005	0.236232834062633	Chunks = 2	4th
3507				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	7	7	11			NA	NA	NA	space	2.67509084145	8	1	4.9952202155	2015_Jul_07_1404	None	KRITL	1	31003	NA	0.983983339191922	0.373819081021549	1.60848149831589	0.200191374325607	Chunks = 2	4th
3510				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	10	10	11			NA	NA	NA	space	2.24992121075	8	1	4.16644464238	2015_Jul_07_1404	60.0082342211	KRITL	1	31004	NA	0.810895198158759	0.444460008298093	1.42706306839161	0.240012789280399	Chunks = 2	4th
3511				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	11	11	11			NA	NA	NA	space	2.837786327	8	1	4.63711936655	2015_Jul_14_1533	283.057880698	KRITL	1	31021	NA	1.04302428591046	0.352387348718098	1.53409334727123	0.215651123241194	Chunks = 2	4th
3512				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	12	12	11				NA	NA	space	5.80932309711	8	1	5.36364390375	2015_Jul_09_1334	None	KRITL	1	31014	NA	1.75946405755489	0.172137094681044	1.67964357689026	0.186440415871167	Chunks = 2	4th
3514				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	13	13	11				NA	NA	space	3.76431546858	8	1	4.94900909937	2015_Jul_07_1543	None	KRITL	1	31007	NA	1.32556603026742	0.265652549141219	1.59918737459606	0.202060650914402	Chunks = 2	4th
3515				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	13	13	11			NA	NA	NA	space	2.04398970967	8	1	4.6369170877	2015_Jul_21_1534	None	KRITL	1	31027	NA	0.714903637920762	0.489239253636678	1.53404972465856	0.215660530711801	Chunks = 2	4th
3516				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	13	13	11			NA	NA	NA	space	2.46077416826	8	1	5.62495918549	2015_Jul_13_1550	287.784491609	KRITL	1	31019	NA	0.900476002980528	0.406376177423504	1.72721369215127	0.177779067727207	Chunks = 2	4th
3519				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	14	14	11			NA	NA	NA	space	9.71001291016	8	1	4.86544359097	2015_Jul_17_1555	None	KRITL	1	31020	NA	2.27315761187598	0.102986474812372	1.58215789153682	0.205531105500009	Chunks = 2	4th
3520				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	14	14	11			NA	NA	NA	space	18.071226363	8	1	7.52474684101	2015_Jul_14_1534	340.004537469	KRITL	1	31022	NA	2.89432096965045	0.0553365875626158	2.01819716767832	0.132894836348511	Chunks = 2	4th
3522				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	15	15	11			NA	NA	NA	space	3.03926730246	8	1	5.73211765352	2015_Jul_08_1337	None	KRITL	1	31009	NA	1.11161646744077	0.329026670076237	1.74608503549149	0.174455595723147	Chunks = 2	4th
3524				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	15	15	11			NA	NA	NA	space	8.49086991975	8	1	7.46239032458	2015_Jul_07_1404	360.230878236	KRITL	1	31002	NA	2.13899145912011	0.117773562597393	2.00987578173702	0.134005319543009	Chunks = 2	4th
3527				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	16	16	11			NA	NA	NA	space	10.6750092128	8	1	10.0555504033	2015_Jul_15_1558	None	KRITL	1	31023	NA	2.36790542214008	0.0936767341428556	2.30812476099052	0.099447564766999	Chunks = 2	4th
3528				NA	NA		NA	NA	('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')	increase	Length = 4	(6, 3, 4, 8)	8	8	2	2	half	TIMES	triple	BUUUxy	NA	NA	NA	NA	0	17	17	11			NA	NA	NA	space	4.45726543435	8	1	5.12629272135	2015_Jul_10_1353	None	KRITL	1	31018	NA	1.49453544667844	0.224352804365987	1.63438273152993	0.195072746399205	Chunks = 2	4th
3529				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	1	1	11			NA	NA	NA	space	5.23425785519	9	1	6.89055277083	2015_Jul_08_1558	None	KRITL	1	31013	NA	1.65522506831096	0.191049051778841	1.93015130979441	0.145126237801027	Chunks = 2	4th
3531				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	2	2	11			NA	NA	NA	space	1.30000345613	9	1	3.88312192264	2015_Jul_07_1404	60.0082342211	KRITL	1	31004	NA	0.262366923025496	0.769228724188869	1.35663944933977	0.25752474939549	Chunks = 2	4th
3532				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	2	2	11			NA	NA	NA	space	3.18967390753	9	1	6.68828577738	2015_Jul_10_1353	None	KRITL	1	31018	NA	1.15991868822676	0.313511672036209	1.90035760474092	0.149515142337672	Chunks = 2	4th
3533				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	3	3	11			NA	NA	NA	space	3.23992454077	9	1	8.21343202937	2015_Jul_07_1404	360.230878236	KRITL	1	31002	NA	1.17555003964722	0.308649163712418	2.10577086648792	0.121751783715279	Chunks = 2	4th
3534				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	3	3	11			NA	NA	NA	space	7.73425873014	9	1	3.44870777737	2015_Jul_13_1550	287.784491609	KRITL	1	31019	NA	2.04565964622524	0.129294872966048	1.23799960359511	0.289963680472401	Chunks = 2	4th
3535				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	5	5	11				NA	NA	space	5.05786611169	9	1	4.45395372994	2015_Jul_16_1551	None	KRITL	1	31026	NA	1.62094467729442	0.197711836952099	1.49379218035284	0.224519620237157	Chunks = 2	4th
3537				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	6	6	11				NA	NA	space	5.1536225818	9	1	3.66479845147	2015_Jul_09_1534	None	KRITL	1	31015	NA	1.63969988133776	0.194038268058568	1.29877334104883	0.272866301719508	Chunks = 2	4th
3539				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	6	6	11			NA	NA	NA	space	5.79960771339	9	1	5.28302706758	2015_Jul_08_1336	60.0051538288	KRITL	1	31008	NA	1.75779027964257	0.172425455206431	1.66449924169357	0.189285420500045	Chunks = 2	4th
3540				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	7	7	11			NA	NA	NA	space	7.12722126846	9	1	2.69344057038	2015_Jul_08_1336	357.524927026	KRITL	1	31010	NA	1.96392143454545	0.140307135464601	0.990819398807417	0.371272346231466	Chunks = 2	4th
3542				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	8	8	11				NA	NA	space	7.37912811105	9	1	9.20480351194	2015_Jul_08_1553	None	KRITL	1	31011	NA	1.9986554894989	0.135517365324303	2.21972546866037	0.108638929522271	Chunks = 2	4th
3543				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	9	9	11			NA	NA	NA	space	3.98578728311	9	1	5.74936210405	2015_Jul_14_1533	283.057880698	KRITL	1	31021	NA	1.38273485436307	0.250891462331057	1.74908891022905	0.173932339258224	Chunks = 2	4th
3545				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	10	10	11			NA	NA	NA	space	6.6196502395	9	1	5.16029867282	2015_Jul_17_1555	None	KRITL	1	31020	NA	1.89004253464077	0.151065383187909	1.64099446014781	0.193787232755952	Chunks = 2	4th
3546				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	13	13	11				NA	NA	space	4.4372475288	9	1	4.94964554369	2015_Jul_16_1335	360.287380426	KRITL	1	31025	NA	1.49003425826465	0.225364934795611	1.59931596668132	0.202034669184511	Chunks = 2	4th
3547				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	14	14	11			NA	NA	NA	space	4.82997934165	9	1	8.24864765361	2015_Jul_09_1535	None	KRITL	1	31016	NA	1.57484219056424	0.207040223004015	2.11004926613557	0.121231993654421	Chunks = 2	4th
3548				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	15	15	11				NA	NA	space	4.09533566805	9	1	4.32627401135	2015_Jul_07_1543	None	KRITL	1	31007	NA	1.40984868416544	0.244180228693232	1.46470666610515	0.231145784427083	Chunks = 2	4th
3549				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	15	15	11				NA	NA	space	6.02349689809	9	1	4.59548841079	2015_Jul_09_1334	None	KRITL	1	31014	NA	1.7956679707566	0.16601652112033	1.52507504195233	0.217604726768986	Chunks = 2	4th
3551				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	15	15	11			NA	NA	NA	space	3.71292565622	9	1	6.70730559266	2015_Jul_08_1337	None	KRITL	1	31009	NA	1.31182015243052	0.269329389433039	1.90319731932102	0.149091164281277	Chunks = 2	4th
3554				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	16	16	11			NA	NA	NA	space	1.83148442441	9	1	3.3160491641	2015_Jul_07_1404	None	KRITL	1	31003	NA	0.605126798919926	0.54600518938191	1.19877406349004	0.301563683321145	Chunks = 2	4th
3555				NA	NA		NA	NA	('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')	increase	Length = 4	(6, 2, 3, 9)	9	9	3	3	third	TIMES	double	BUUUxy	NA	NA	NA	NA	0	16	16	11			NA	NA	NA	space	3.91061022782	9	1	7.2256837499	2015_Jul_21_1534	None	KRITL	1	31027	NA	1.36369343031602	0.25571456671545	1.97764186618509	0.138395207237494	Chunks = 2	4th
3557				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	0	0	1			NA	NA	NA	space	0.816719266964	6	1	1.10003890701	2015_Jul_07_1404	60.0082342211	KRITL	1	31004	NA	-0.202459857658267	1.22441093341328	0.0953455491879118	0.909058755674457	Chunks = 2	2nd
3558				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	0	0	1			NA	NA	NA	space	1.40000061595	6	1	3.04989164553	2015_Jul_07_1543	60.0017041557	KRITL	1	31006	NA	0.336472676585402	0.714285400025648	1.11510606393252	0.327880500759962	Chunks = 2	2nd
3559				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	0	0	1			NA	NA	NA	space	2.47085906583	6	1	2.09376781533	2015_Jul_14_1533	283.057880698	KRITL	1	31021	NA	0.904565890102684	0.40471753886298	0.738965225369368	0.477607876421765	Chunks = 2	2nd
3560				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	1	1	1				NA	NA	space	1.47630913006	6	1	1.87844340988	2015_Jul_08_1553	None	KRITL	1	31011	NA	0.389545141959292	0.677364909312292	0.63044346041442	0.532355669987356	Chunks = 2	2nd
3561				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	1	1	1				NA	NA	space	2.38549947312	6	1	2.54407737553	2015_Jul_16_1335	None	KRITL	1	31024	NA	0.869408525106258	0.419199421868703	0.933768059924943	0.393069805823682	Chunks = 2	2nd
3563				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	3	3	1			NA	NA	NA	space	0.881886625139	6	1	1.94272357679	2015_Jul_08_1337	None	KRITL	1	31009	NA	-0.125691774164	1.13393260708811	0.664090894083052	0.514741269394753	Chunks = 2	2nd
3564				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	4	4	1				NA	NA	space	1.40009198006	6	1	3.98876563669	2015_Jul_09_1535	360.822427182	KRITL	1	31017	NA	0.336537934505917	0.714238788766682	1.38348181880069	0.250704125306753	Chunks = 2	2nd
3565				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	4	4	1			NA	NA	NA	space	4.81944929047	6	1	4.11053106609	2015_Jul_15_1558	None	KRITL	1	31023	NA	1.57265966644569	0.20749258675206	1.41355223332143	0.243277567769659	Chunks = 2	2nd
3566				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	7	7	1				NA	NA	space	3.86419212155	6	1	2.43730491723	2015_Jul_07_1549	287.31282802	KRITL	1	31005	NA	1.35175263601226	0.258786304755179	0.890892886730054	0.410289247328357	Chunks = 2	2nd
3568				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	9	9	1				NA	NA	space	1.36756465817	6	1	1.76186608273	2015_Jul_09_1534	None	KRITL	1	31015	NA	0.313031536221834	0.731226852073046	0.566373521634695	0.567580027677533	Chunks = 2	2nd
3569				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	10	10	1				NA	NA	space	0.887744609412	6	1	1.31717688734	2015_Jul_16_1335	360.287380426	KRITL	1	31025	NA	-0.119071179368871	1.1264500954417	0.275490724554707	0.759199473974578	Chunks = 2	2nd
3570				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	10	10	1			NA	NA	NA	space	0.837314059521	6	1	2.071014891	2015_Jul_08_1336	357.524927026	KRITL	1	31010	NA	-0.177556058415055	1.19429500631109	0.728038772633855	0.482855050606201	Chunks = 2	2nd
3571				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	10	10	1			NA	NA	NA	space	1.6356253725	6	1	1.71676055602	2015_Jul_22_1134	281.773905697	KRITL	1	31028	NA	0.492025222043936	0.611386945209546	0.540439117339121	0.582492413687742	Chunks = 2	2nd
3572				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	10	10	1			NA	NA	NA	space	3.14617029713	6	1	2.07455272043	2015_Jul_21_1534	None	KRITL	1	31027	NA	1.14618593449017	0.317846748763797	0.72974557402776	0.482031615852465	Chunks = 2	2nd
3573				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	10	10	1			NA	NA	NA	space	5.08406332799	6	1	1.59574633387	2015_Jul_10_1353	None	KRITL	1	31018	NA	1.62611080958126	0.1966930652682	0.467341547717582	0.626666017508436	Chunks = 2	2nd
3574				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	11	11	1			NA	NA	NA	space	0.885991623931	6	1	2.77123180375	2015_Jul_07_1404	360.230878236	KRITL	1	31002	NA	-0.121047782224227	1.1286788418644	1.01929191584654	0.36085036215549	Chunks = 2	2nd
3575				NA	NA		NA	NA	('TIMES', 'INCREASE', 'x', 'y')	increase	Length = 2	(3, 6)	6	6	2	2	0	TIMES	0	BUxy	NA	NA	NA	NA	0	12	12	1			NA	NA	NA	space	1.40765566111	6	1	1.12901543721	2015_Jul_13_1550	287.784491609	KRITL	1	31019	NA	0.341925668955715	0.710401007595462	0.121345958422141	0.885727481699612	Chunks = 2	2nd
